Player_Name,Assists,Blocks,DREB,FTA,FTM,OREB,PF,Points,Rebounds,Steals,Seconds_Played,Game_ID,Team_Name,isHome,Playing_Against
Isaiah Whitehead,0,0,0,0,0,0,0,0,0,0,0,0021700289,BrooklynNets,False,MemphisGrizzlies
Jacob Wiley,0,0,0,0,0,0,0,0,0,0,0,0021700289,BrooklynNets,False,MemphisGrizzlies
Bojan Bogdanovic,0,0,3,7,6,0,2,22,3,0,2233,0021700290,IndianaPacers,True,OrlandoMagic
Thaddeus Young,5,0,3,0,0,2,0,2,5,2,1786,0021700290,IndianaPacers,True,OrlandoMagic
Myles Turner,0,2,3,4,3,1,1,18,4,0,1820,0021700290,IndianaPacers,True,OrlandoMagic
Victor Oladipo,5,4,6,0,0,0,5,26,6,2,1987,0021700290,IndianaPacers,True,OrlandoMagic
Darren Collison,2,1,1,2,2,1,2,7,2,2,1677,0021700290,IndianaPacers,True,OrlandoMagic
Domantas Sabonis,5,0,5,9,8,3,2,19,8,0,1604,0021700290,IndianaPacers,True,OrlandoMagic
Cory Joseph,3,0,7,0,0,0,1,9,7,0,1853,0021700290,IndianaPacers,True,OrlandoMagic
Lance Stephenson,5,1,7,4,3,1,5,18,8,1,1439,0021700290,IndianaPacers,True,OrlandoMagic
Al Jefferson,0,0,0,0,0,0,0,0,0,0,0,0021700290,IndianaPacers,True,OrlandoMagic
TJ Leaf,0,0,0,0,0,0,0,0,0,0,0,0021700290,IndianaPacers,True,OrlandoMagic
Alex Poythress,0,0,0,0,0,0,0,0,0,0,0,0021700290,IndianaPacers,True,OrlandoMagic
Damien Wilkins,0,0,0,0,0,0,0,0,0,0,0,0021700290,IndianaPacers,True,OrlandoMagic
Joe Young,0,0,0,0,0,0,0,0,0,0,0,0021700290,IndianaPacers,True,OrlandoMagic
Ike Anigbogu,0,0,0,0,0,0,0,0,0,0,0,0021700290,IndianaPacers,True,OrlandoMagic
Glenn Robinson III,0,0,0,0,0,0,0,0,0,0,0,0021700290,IndianaPacers,True,OrlandoMagic
Edmond Sumner,0,0,0,0,0,0,0,0,0,0,0,0021700290,IndianaPacers,True,OrlandoMagic
Jonathon Simmons,1,0,2,6,5,1,3,21,3,0,2065,0021700290,OrlandoMagic,False,IndianaPacers
Aaron Gordon,2,4,4,2,2,2,2,16,6,1,2348,0021700290,OrlandoMagic,False,IndianaPacers
Nikola Vucevic,3,3,9,0,0,3,5,16,12,0,2203,0021700290,OrlandoMagic,False,IndianaPacers
Evan Fournier,4,0,2,2,1,0,3,12,2,0,2183,0021700290,OrlandoMagic,False,IndianaPacers
Elfrid Payton,5,0,1,2,2,2,3,15,3,1,1577,0021700290,OrlandoMagic,False,IndianaPacers
D.J. Augustin,4,0,1,3,2,0,2,11,1,0,1307,0021700290,OrlandoMagic,False,IndianaPacers
Terrence Ross,3,1,5,0,0,0,2,7,5,1,1525,0021700290,OrlandoMagic,False,IndianaPacers
Marreese Speights,0,0,0,1,1,1,2,9,1,1,738,0021700290,OrlandoMagic,False,IndianaPacers
Bismack Biyombo,0,1,1,0,0,1,1,2,2,0,452,0021700290,OrlandoMagic,False,IndianaPacers
Arron Afflalo,0,0,0,0,0,0,0,0,0,0,0,0021700290,OrlandoMagic,False,IndianaPacers
Mario Hezonja,0,0,0,0,0,0,0,0,0,0,0,0021700290,OrlandoMagic,False,IndianaPacers
Shelvin Mack,0,0,0,0,0,0,0,0,0,0,0,0021700290,OrlandoMagic,False,IndianaPacers
Jamel Artis,0,0,0,0,0,0,0,0,0,0,0,0021700290,OrlandoMagic,False,IndianaPacers
Khem Birch,0,0,0,0,0,0,0,0,0,0,0,0021700290,OrlandoMagic,False,IndianaPacers
Jonathan Isaac,0,0,0,0,0,0,0,0,0,0,0,0021700290,OrlandoMagic,False,IndianaPacers
Wes Iwundu,0,0,0,0,0,0,0,0,0,0,0,0021700290,OrlandoMagic,False,IndianaPacers
Adreian Payne,0,0,0,0,0,0,0,0,0,0,0,0021700290,OrlandoMagic,False,IndianaPacers
Robert Covington,4,0,4,0,0,0,2,2,4,1,1643,0021700291,Philadelphia76ers,True,ClevelandCavaliers
Dario Saric,0,1,4,0,0,6,2,8,10,0,1815,0021700291,Philadelphia76ers,True,ClevelandCavaliers
Joel Embiid,0,0,6,9,8,5,4,30,11,0,1969,0021700291,Philadelphia76ers,True,ClevelandCavaliers
JJ Redick,3,0,1,2,2,1,0,11,2,1,2187,0021700291,Philadelphia76ers,True,ClevelandCavaliers
Ben Simmons,2,1,5,0,0,3,3,10,8,3,2109,0021700291,Philadelphia76ers,True,ClevelandCavaliers
T.J. McConnell,3,0,5,0,0,1,1,11,6,0,1654,0021700291,Philadelphia76ers,True,ClevelandCavaliers
Jerryd Bayless,1,0,1,3,2,0,2,4,1,0,1273,0021700291,Philadelphia76ers,True,ClevelandCavaliers
Amir Johnson,1,0,1,2,1,4,3,3,5,0,506,0021700291,Philadelphia76ers,True,ClevelandCavaliers
Timothe Luwawu-Cabarrot,1,0,3,4,3,2,1,12,5,0,687,0021700291,Philadelphia76ers,True,ClevelandCavaliers
Richaun Holmes,0,0,1,0,0,0,0,0,1,1,279,0021700291,Philadelphia76ers,True,ClevelandCavaliers
Furkan Korkmaz,0,0,0,0,0,0,0,0,0,0,278,0021700291,Philadelphia76ers,True,ClevelandCavaliers
Jahlil Okafor,0,0,0,0,0,0,0,0,0,0,0,0021700291,Philadelphia76ers,True,ClevelandCavaliers
Justin Anderson,0,0,0,0,0,0,0,0,0,0,0,0021700291,Philadelphia76ers,True,ClevelandCavaliers
Markelle Fultz,0,0,0,0,0,0,0,0,0,0,0,0021700291,Philadelphia76ers,True,ClevelandCavaliers
James Michael McAdoo,0,0,0,0,0,0,0,0,0,0,0,0021700291,Philadelphia76ers,True,ClevelandCavaliers
Jacob Pullen,0,0,0,0,0,0,0,0,0,0,0,0021700291,Philadelphia76ers,True,ClevelandCavaliers
Nik Stauskas,0,0,0,0,0,0,0,0,0,0,0,0021700291,Philadelphia76ers,True,ClevelandCavaliers
LeBron James,6,0,11,4,3,3,0,30,14,0,1862,0021700291,ClevelandCavaliers,False,Philadelphia76ers
Jae Crowder,0,0,2,2,2,0,3,2,2,1,1233,0021700291,ClevelandCavaliers,False,Philadelphia76ers
Kevin Love,2,0,1,3,3,2,4,13,3,1,1486,0021700291,ClevelandCavaliers,False,Philadelphia76ers
JR Smith,1,0,3,0,0,0,1,11,3,0,1670,0021700291,ClevelandCavaliers,False,Philadelphia76ers
Jose Calderon,5,0,0,0,0,1,4,0,1,2,1372,0021700291,ClevelandCavaliers,False,Philadelphia76ers
Kyle Korver,1,0,1,0,0,0,2,9,1,1,1280,0021700291,ClevelandCavaliers,False,Philadelphia76ers
Channing Frye,2,0,3,2,2,0,4,12,3,2,1116,0021700291,ClevelandCavaliers,False,Philadelphia76ers
Dwyane Wade,5,2,3,7,4,1,1,15,4,0,1482,0021700291,ClevelandCavaliers,False,Philadelphia76ers
Jeff Green,3,1,6,2,2,4,0,14,10,0,1647,0021700291,ClevelandCavaliers,False,Philadelphia76ers
Iman Shumpert,0,0,0,0,0,0,0,0,0,0,416,0021700291,ClevelandCavaliers,False,Philadelphia76ers
John Holland,0,0,0,0,0,0,0,3,0,0,279,0021700291,ClevelandCavaliers,False,Philadelphia76ers
Cedi Osman,0,0,5,0,0,0,1,2,5,0,279,0021700291,ClevelandCavaliers,False,Philadelphia76ers
Ante Zizic,0,0,0,0,0,0,1,2,0,0,278,0021700291,ClevelandCavaliers,False,Philadelphia76ers
London Perrantes,0,0,0,0,0,0,0,0,0,0,0,0021700291,ClevelandCavaliers,False,Philadelphia76ers
Derrick Rose,0,0,0,0,0,0,0,0,0,0,0,0021700291,ClevelandCavaliers,False,Philadelphia76ers
Isaiah Thomas,0,0,0,0,0,0,0,0,0,0,0,0021700291,ClevelandCavaliers,False,Philadelphia76ers
Tristan Thompson,0,0,0,0,0,0,0,0,0,0,0,0021700291,ClevelandCavaliers,False,Philadelphia76ers
Jayson Tatum,4,1,2,2,2,1,5,10,3,0,2084,0021700292,BostonCeltics,True,DetroitPistons
Marcus Morris,2,1,4,1,0,0,4,13,4,0,1352,0021700292,BostonCeltics,True,DetroitPistons
Al Horford,3,2,5,0,0,0,3,11,5,1,2022,0021700292,BostonCeltics,True,DetroitPistons
Jaylen Brown,1,0,6,2,0,0,2,9,6,0,1954,0021700292,BostonCeltics,True,DetroitPistons
Kyrie Irving,9,0,4,7,5,0,5,18,4,0,2156,0021700292,BostonCeltics,True,DetroitPistons
Aron Baynes,1,0,4,0,0,2,0,6,6,0,761,0021700292,BostonCeltics,True,DetroitPistons
Marcus Smart,6,0,3,4,1,0,2,23,3,0,1892,0021700292,BostonCeltics,True,DetroitPistons
Terry Rozier,1,0,0,0,0,0,0,3,0,0,1160,0021700292,BostonCeltics,True,DetroitPistons
Semi Ojeleye,0,0,2,0,0,1,0,3,3,1,394,0021700292,BostonCeltics,True,DetroitPistons
Daniel Theis,0,0,1,5,4,1,2,12,2,0,625,0021700292,BostonCeltics,True,DetroitPistons
Shane Larkin,0,0,0,0,0,0,0,0,0,0,0,0021700292,BostonCeltics,True,DetroitPistons
Abdel Nader,0,0,0,0,0,0,0,0,0,0,0,0021700292,BostonCeltics,True,DetroitPistons
Guerschon Yabusele,0,0,0,0,0,0,0,0,0,0,0,0021700292,BostonCeltics,True,DetroitPistons
Kadeem Allen,0,0,0,0,0,0,0,0,0,0,0,0021700292,BostonCeltics,True,DetroitPistons
Jabari Bird,0,0,0,0,0,0,0,0,0,0,0,0021700292,BostonCeltics,True,DetroitPistons
Gordon Hayward,0,0,0,0,0,0,0,0,0,0,0,0021700292,BostonCeltics,True,DetroitPistons
Stanley Johnson,2,1,3,0,0,0,4,7,3,0,2079,0021700292,DetroitPistons,False,BostonCeltics
Tobias Harris,0,0,5,4,4,3,2,31,8,0,2093,0021700292,DetroitPistons,False,BostonCeltics
Andre Drummond,6,0,20,8,6,2,2,26,22,4,2390,0021700292,DetroitPistons,False,BostonCeltics
Avery Bradley,5,0,0,2,1,0,4,13,0,2,2254,0021700292,DetroitPistons,False,BostonCeltics
Reggie Jackson,7,1,0,4,4,0,3,20,0,0,1701,0021700292,DetroitPistons,False,BostonCeltics
Langston Galloway,0,0,0,0,0,0,0,2,0,1,294,0021700292,DetroitPistons,False,BostonCeltics
Ish Smith,3,0,1,2,2,0,1,8,1,0,1179,0021700292,DetroitPistons,False,BostonCeltics
Anthony Tolliver,1,0,0,3,2,1,1,4,1,1,927,0021700292,DetroitPistons,False,BostonCeltics
Luke Kennard,0,0,1,0,0,0,0,7,1,0,993,0021700292,DetroitPistons,False,BostonCeltics
Eric Moreland,2,0,2,0,0,2,2,0,4,0,490,0021700292,DetroitPistons,False,BostonCeltics
Reggie Bullock,0,0,0,0,0,0,0,0,0,0,0,0021700292,DetroitPistons,False,BostonCeltics
Henry Ellenson,0,0,0,0,0,0,0,0,0,0,0,0021700292,DetroitPistons,False,BostonCeltics
Boban Marjanovic,0,0,0,0,0,0,0,0,0,0,0,0021700292,DetroitPistons,False,BostonCeltics
Dwight Buycks,0,0,0,0,0,0,0,0,0,0,0,0021700292,DetroitPistons,False,BostonCeltics
Jon Leuer,0,0,0,0,0,0,0,0,0,0,0,0021700292,DetroitPistons,False,BostonCeltics
Luis Montero,0,0,0,0,0,0,0,0,0,0,0,0021700292,DetroitPistons,False,BostonCeltics
Tim Hardaway Jr.,1,0,3,4,2,1,3,16,4,1,2288,0021700293,New YorkKnicks,True,PortlandTrail Blazers
Kristaps Porzingis,1,1,4,9,8,3,4,22,7,1,1981,0021700293,New YorkKnicks,True,PortlandTrail Blazers
Kyle O'Quinn,3,0,8,0,0,3,1,8,11,0,1491,0021700293,New YorkKnicks,True,PortlandTrail Blazers
Courtney Lee,2,0,0,5,4,0,1,14,0,1,2135,0021700293,New YorkKnicks,True,PortlandTrail Blazers
Jarrett Jack,3,0,3,0,0,0,0,5,3,0,1234,0021700293,New YorkKnicks,True,PortlandTrail Blazers
Doug McDermott,0,0,3,0,0,0,3,4,3,0,1205,0021700293,New YorkKnicks,True,PortlandTrail Blazers
Willy Hernangomez,1,1,5,2,1,4,3,5,9,0,929,0021700293,New YorkKnicks,True,PortlandTrail Blazers
Frank Ntilikina,1,0,1,0,0,0,2,6,1,0,1215,0021700293,New YorkKnicks,True,PortlandTrail Blazers
Damyean Dotson,0,0,0,0,0,0,0,0,0,0,132,0021700293,New YorkKnicks,True,PortlandTrail Blazers
Lance Thomas,0,0,2,0,0,1,0,0,3,0,321,0021700293,New YorkKnicks,True,PortlandTrail Blazers
Joakim Noah,0,1,1,0,0,0,1,2,1,0,174,0021700293,New YorkKnicks,True,PortlandTrail Blazers
Ramon Sessions,1,0,2,0,0,0,0,2,2,0,431,0021700293,New YorkKnicks,True,PortlandTrail Blazers
Michael Beasley,0,0,5,2,1,2,2,7,7,0,863,0021700293,New YorkKnicks,True,PortlandTrail Blazers
Ron Baker,0,0,0,0,0,0,0,0,0,0,0,0021700293,New YorkKnicks,True,PortlandTrail Blazers
Isaiah Hicks,0,0,0,0,0,0,0,0,0,0,0,0021700293,New YorkKnicks,True,PortlandTrail Blazers
Enes Kanter,0,0,0,0,0,0,0,0,0,0,0,0021700293,New YorkKnicks,True,PortlandTrail Blazers
Luke Kornet,0,0,0,0,0,0,0,0,0,0,0,0021700293,New YorkKnicks,True,PortlandTrail Blazers
Pat Connaughton,2,0,2,0,0,0,4,17,2,0,1541,0021700293,PortlandTrail Blazers,False,New YorkKnicks
Noah Vonleh,0,0,10,6,4,2,6,8,12,1,1868,0021700293,PortlandTrail Blazers,False,New YorkKnicks
Jusuf Nurkic,6,0,8,4,2,1,1,12,9,0,1805,0021700293,PortlandTrail Blazers,False,New YorkKnicks
CJ McCollum,2,1,7,2,2,0,4,12,7,0,2371,0021700293,PortlandTrail Blazers,False,New YorkKnicks
Damian Lillard,5,0,1,11,11,0,0,32,1,1,2274,0021700293,PortlandTrail Blazers,False,New YorkKnicks
Evan Turner,1,1,3,2,2,0,1,10,3,1,1221,0021700293,PortlandTrail Blazers,False,New YorkKnicks
Jake Layman,0,0,1,0,0,0,0,0,1,1,238,0021700293,PortlandTrail Blazers,False,New YorkKnicks
Ed Davis,0,0,5,0,0,2,3,4,7,0,1067,0021700293,PortlandTrail Blazers,False,New YorkKnicks
Maurice Harkless,0,1,1,1,1,0,2,3,1,3,927,0021700293,PortlandTrail Blazers,False,New YorkKnicks
Shabazz Napier,2,0,2,0,0,0,1,5,2,3,1085,0021700293,PortlandTrail Blazers,False,New YorkKnicks
Zach Collins,0,0,0,0,0,0,0,0,0,0,0,0021700293,PortlandTrail Blazers,False,New YorkKnicks
Meyers Leonard,0,0,0,0,0,0,0,0,0,0,0,0021700293,PortlandTrail Blazers,False,New YorkKnicks
Caleb Swanigan,0,0,0,0,0,0,0,0,0,0,0,0021700293,PortlandTrail Blazers,False,New YorkKnicks
Al-Farouq Aminu,0,0,0,0,0,0,0,0,0,0,0,0021700293,PortlandTrail Blazers,False,New YorkKnicks
Wade Baldwin IV,0,0,0,0,0,0,0,0,0,0,0,0021700293,PortlandTrail Blazers,False,New YorkKnicks
CJ Wilcox,0,0,0,0,0,0,0,0,0,0,0,0021700293,PortlandTrail Blazers,False,New YorkKnicks
Trevor Ariza,0,0,6,0,0,0,2,11,6,0,1733,0021700294,HoustonRockets,True,BrooklynNets
Ryan Anderson,1,0,2,1,0,0,1,13,2,0,1565,0021700294,HoustonRockets,True,BrooklynNets
Clint Capela,3,2,4,5,4,2,4,20,6,0,1679,0021700294,HoustonRockets,True,BrooklynNets
James Harden,8,2,10,4,3,0,2,37,10,2,2146,0021700294,HoustonRockets,True,BrooklynNets
Chris Paul,14,0,3,1,1,3,1,4,6,2,1859,0021700294,HoustonRockets,True,BrooklynNets
Eric Gordon,1,0,4,1,1,0,2,12,4,0,1713,0021700294,HoustonRockets,True,BrooklynNets
PJ Tucker,1,0,2,0,0,0,4,9,2,2,1258,0021700294,HoustonRockets,True,BrooklynNets
Luc Mbah a Moute,2,0,1,4,3,0,1,6,1,2,1227,0021700294,HoustonRockets,True,BrooklynNets
Tarik Black,1,0,2,4,1,3,2,5,5,0,955,0021700294,HoustonRockets,True,BrooklynNets
Briante Weber,0,0,0,0,0,0,0,0,0,0,88,0021700294,HoustonRockets,True,BrooklynNets
Troy Williams,0,0,0,0,0,0,0,0,0,0,88,0021700294,HoustonRockets,True,BrooklynNets
Bobby Brown,0,0,0,0,0,0,0,0,0,0,88,0021700294,HoustonRockets,True,BrooklynNets
  Nene,0,0,0,0,0,0,0,0,0,0,0,0021700294,HoustonRockets,True,BrooklynNets
Demetrius Jackson,0,0,0,0,0,0,0,0,0,0,0,0021700294,HoustonRockets,True,BrooklynNets
Chinanu Onuaku,0,0,0,0,0,0,0,0,0,0,0,0021700294,HoustonRockets,True,BrooklynNets
Qi Zhou,0,0,0,0,0,0,0,0,0,0,0,0021700294,HoustonRockets,True,BrooklynNets
Joe Harris,1,0,4,0,0,0,1,10,4,0,1694,0021700294,BrooklynNets,False,HoustonRockets
Trevor Booker,2,1,3,0,0,0,1,6,3,2,1218,0021700294,BrooklynNets,False,HoustonRockets
Tyler Zeller,3,1,0,1,1,1,1,10,1,0,1008,0021700294,BrooklynNets,False,HoustonRockets
Caris LeVert,6,0,2,2,1,0,3,13,2,2,1740,0021700294,BrooklynNets,False,HoustonRockets
Spencer Dinwiddie,7,0,4,1,0,0,2,14,4,0,1861,0021700294,BrooklynNets,False,HoustonRockets
Sean Kilpatrick,2,0,6,4,4,0,2,12,6,0,1688,0021700294,BrooklynNets,False,HoustonRockets
Quincy Acy,0,0,5,3,3,1,1,7,6,0,1236,0021700294,BrooklynNets,False,HoustonRockets
Isaiah Whitehead,3,0,3,4,3,0,5,24,3,1,1657,0021700294,BrooklynNets,False,HoustonRockets
Jarrett Allen,0,0,6,0,0,2,2,0,8,0,1129,0021700294,BrooklynNets,False,HoustonRockets
Timofey Mozgov,0,2,4,2,1,2,1,7,6,0,1169,0021700294,BrooklynNets,False,HoustonRockets
DeMarre Carroll,0,0,0,0,0,0,0,0,0,0,0,0021700294,BrooklynNets,False,HoustonRockets
Allen Crabbe,0,0,0,0,0,0,0,0,0,0,0,0021700294,BrooklynNets,False,HoustonRockets
Rondae Hollis-Jefferson,0,0,0,0,0,0,0,0,0,0,0,0021700294,BrooklynNets,False,HoustonRockets
Jeremy Lin,0,0,0,0,0,0,0,0,0,0,0,0021700294,BrooklynNets,False,HoustonRockets
Yakuba Ouattara,0,0,0,0,0,0,0,0,0,0,0,0021700294,BrooklynNets,False,HoustonRockets
D'Angelo Russell,0,0,0,0,0,0,0,0,0,0,0,0021700294,BrooklynNets,False,HoustonRockets
Jacob Wiley,0,0,0,0,0,0,0,0,0,0,0,0021700294,BrooklynNets,False,HoustonRockets
Kyle Anderson,5,0,10,6,4,0,2,12,10,2,2039,0021700295,San AntonioSpurs,True,DallasMavericks
LaMarcus Aldridge,3,3,8,7,7,2,3,33,10,2,2256,0021700295,San AntonioSpurs,True,DallasMavericks
Pau Gasol,4,0,5,4,4,1,2,25,6,1,2092,0021700295,San AntonioSpurs,True,DallasMavericks
Danny Green,5,2,5,2,2,0,1,12,5,1,2025,0021700295,San AntonioSpurs,True,DallasMavericks
Tony Parker,4,0,0,0,0,0,1,6,0,0,848,0021700295,San AntonioSpurs,True,DallasMavericks
Patty Mills,5,0,2,2,2,0,2,12,2,0,1703,0021700295,San AntonioSpurs,True,DallasMavericks
Manu Ginobili,0,0,1,0,0,0,0,2,1,0,1015,0021700295,San AntonioSpurs,True,DallasMavericks
Joffrey Lauvergne,0,0,1,0,0,0,2,0,1,0,543,0021700295,San AntonioSpurs,True,DallasMavericks
Bryn Forbes,0,0,1,0,0,0,1,11,1,0,1142,0021700295,San AntonioSpurs,True,DallasMavericks
Davis Bertans,0,0,1,0,0,0,1,0,1,0,171,0021700295,San AntonioSpurs,True,DallasMavericks
Brandon Paul,0,0,2,0,0,1,1,2,3,1,237,0021700295,San AntonioSpurs,True,DallasMavericks
Dejounte Murray,1,0,3,0,0,0,0,0,3,0,329,0021700295,San AntonioSpurs,True,DallasMavericks
Rudy Gay,0,0,0,0,0,0,0,0,0,0,0,0021700295,San AntonioSpurs,True,DallasMavericks
Matt Costello,0,0,0,0,0,0,0,0,0,0,0,0021700295,San AntonioSpurs,True,DallasMavericks
Darrun Hilliard,0,0,0,0,0,0,0,0,0,0,0,0021700295,San AntonioSpurs,True,DallasMavericks
Kawhi Leonard,0,0,0,0,0,0,0,0,0,0,0,0021700295,San AntonioSpurs,True,DallasMavericks
Derrick White,0,0,0,0,0,0,0,0,0,0,0,0021700295,San AntonioSpurs,True,DallasMavericks
Harrison Barnes,4,0,7,6,6,1,2,13,8,0,2143,0021700295,DallasMavericks,False,San AntonioSpurs
Maxi Kleber,0,0,4,0,0,1,1,5,5,0,777,0021700295,DallasMavericks,False,San AntonioSpurs
Dirk Nowitzki,2,0,4,2,2,0,3,11,4,0,1537,0021700295,DallasMavericks,False,San AntonioSpurs
Wesley Matthews,2,0,2,0,0,0,3,19,2,0,1952,0021700295,DallasMavericks,False,San AntonioSpurs
Dennis Smith Jr.,5,0,0,0,0,1,1,19,1,0,1700,0021700295,DallasMavericks,False,San AntonioSpurs
Yogi Ferrell,3,0,1,0,0,0,3,0,1,0,1248,0021700295,DallasMavericks,False,San AntonioSpurs
Salah Mejri,0,0,5,0,0,0,3,2,5,0,958,0021700295,DallasMavericks,False,San AntonioSpurs
Dwight Powell,1,0,5,9,4,0,1,10,5,4,1210,0021700295,DallasMavericks,False,San AntonioSpurs
Devin Harris,2,0,4,0,0,0,1,13,4,0,1541,0021700295,DallasMavericks,False,San AntonioSpurs
J.J. Barea,6,0,4,0,0,1,1,16,5,3,1324,0021700295,DallasMavericks,False,San AntonioSpurs
Antonius Cleveland,0,0,0,0,0,0,0,0,0,0,8,0021700295,DallasMavericks,False,San AntonioSpurs
Nerlens Noel,0,0,0,0,0,0,0,0,0,0,0,0021700295,DallasMavericks,False,San AntonioSpurs
Jeff Withey,0,0,0,0,0,0,0,0,0,0,0,0021700295,DallasMavericks,False,San AntonioSpurs
Seth Curry,0,0,0,0,0,0,0,0,0,0,0,0021700295,DallasMavericks,False,San AntonioSpurs
Dorian Finney-Smith,0,0,0,0,0,0,0,0,0,0,0,0021700295,DallasMavericks,False,San AntonioSpurs
Josh McRoberts,0,0,0,0,0,0,0,0,0,0,0,0021700295,DallasMavericks,False,San AntonioSpurs
Johnathan Motley,0,0,0,0,0,0,0,0,0,0,0,0021700295,DallasMavericks,False,San AntonioSpurs
Omri Casspi,1,0,4,0,0,0,3,9,4,0,1826,0021700296,Golden StateWarriors,True,SacramentoKings
Draymond Green,8,0,4,4,2,0,0,14,4,1,2330,0021700296,Golden StateWarriors,True,SacramentoKings
Zaza Pachulia,4,0,0,2,1,3,1,3,3,1,843,0021700296,Golden StateWarriors,True,SacramentoKings
Klay Thompson,2,1,4,2,2,1,4,21,5,1,1950,0021700296,Golden StateWarriors,True,SacramentoKings
Patrick McCaw,7,1,3,4,4,0,1,16,3,4,1997,0021700296,Golden StateWarriors,True,SacramentoKings
JaVale McGee,3,1,0,0,0,0,1,2,0,1,504,0021700296,Golden StateWarriors,True,SacramentoKings
Andre Iguodala,3,0,2,2,1,1,0,11,3,0,1539,0021700296,Golden StateWarriors,True,SacramentoKings
Kevon Looney,1,0,0,0,0,0,0,0,0,0,243,0021700296,Golden StateWarriors,True,SacramentoKings
Nick Young,0,0,1,0,0,0,0,8,1,0,732,0021700296,Golden StateWarriors,True,SacramentoKings
Shaun Livingston,1,1,0,0,0,1,4,10,1,0,1069,0021700296,Golden StateWarriors,True,SacramentoKings
David West,1,1,7,0,0,0,0,8,7,1,997,0021700296,Golden StateWarriors,True,SacramentoKings
Jordan Bell,0,1,2,0,0,3,1,4,5,0,367,0021700296,Golden StateWarriors,True,SacramentoKings
Quinn Cook,0,0,0,0,0,0,0,0,0,0,0,0021700296,Golden StateWarriors,True,SacramentoKings
Chris Boucher,0,0,0,0,0,0,0,0,0,0,0,0021700296,Golden StateWarriors,True,SacramentoKings
Stephen Curry,0,0,0,0,0,0,0,0,0,0,0,0021700296,Golden StateWarriors,True,SacramentoKings
Kevin Durant,0,0,0,0,0,0,0,0,0,0,0,0021700296,Golden StateWarriors,True,SacramentoKings
Damian Jones,0,0,0,0,0,0,0,0,0,0,0,0021700296,Golden StateWarriors,True,SacramentoKings
Garrett Temple,3,1,2,5,4,1,3,14,3,1,1827,0021700296,SacramentoKings,False,Golden StateWarriors
Skal Labissiere,1,2,3,1,1,1,3,9,4,0,920,0021700296,SacramentoKings,False,Golden StateWarriors
Zach Randolph,2,0,4,4,3,2,1,11,6,1,1309,0021700296,SacramentoKings,False,Golden StateWarriors
George Hill,1,0,0,0,0,2,1,16,2,0,1841,0021700296,SacramentoKings,False,Golden StateWarriors
De'Aaron Fox,4,0,4,0,0,0,3,6,4,2,1386,0021700296,SacramentoKings,False,Golden StateWarriors
Willie Cauley-Stein,6,2,5,4,3,3,3,19,8,1,1759,0021700296,SacramentoKings,False,Golden StateWarriors
Kosta Koufos,1,0,0,0,0,0,0,0,0,0,574,0021700296,SacramentoKings,False,Golden StateWarriors
Bogdan Bogdanovic,3,0,2,5,4,0,1,12,2,0,1311,0021700296,SacramentoKings,False,Golden StateWarriors
Frank Mason,4,0,2,2,2,1,0,14,3,0,1496,0021700296,SacramentoKings,False,Golden StateWarriors
Buddy Hield,0,0,1,0,0,0,0,5,1,0,910,0021700296,SacramentoKings,False,Golden StateWarriors
Vince Carter,2,1,2,0,0,1,0,4,3,2,1067,0021700296,SacramentoKings,False,Golden StateWarriors
Justin Jackson,0,0,0,0,0,0,0,0,0,0,0,0021700296,SacramentoKings,False,Golden StateWarriors
Malachi Richardson,0,0,0,0,0,0,0,0,0,0,0,0021700296,SacramentoKings,False,Golden StateWarriors
Jack Cooley,0,0,0,0,0,0,0,0,0,0,0,0021700296,SacramentoKings,False,Golden StateWarriors
Harry Giles,0,0,0,0,0,0,0,0,0,0,0,0021700296,SacramentoKings,False,Golden StateWarriors
Georgios Papagiannis,0,0,0,0,0,0,0,0,0,0,0,0021700296,SacramentoKings,False,Golden StateWarriors
JaKarr Sampson,0,0,0,0,0,0,0,0,0,0,0,0021700296,SacramentoKings,False,Golden StateWarriors
Wesley Johnson,0,1,1,0,0,0,5,4,1,1,1741,0021700297,LAClippers,True,Los AngelesLakers
Blake Griffin,6,0,10,6,5,1,2,26,11,0,2174,0021700297,LAClippers,True,Los AngelesLakers
DeAndre Jordan,0,0,7,3,3,2,4,9,9,1,1856,0021700297,LAClippers,True,Los AngelesLakers
Lou Williams,3,0,4,14,14,0,2,42,4,1,2275,0021700297,LAClippers,True,Los AngelesLakers
Austin Rivers,6,0,5,5,4,3,2,19,8,1,2252,0021700297,LAClippers,True,Los AngelesLakers
Sindarius Thornwell,0,0,1,0,0,0,1,3,1,2,708,0021700297,LAClippers,True,Los AngelesLakers
Jawun Evans,2,0,0,0,0,0,0,4,0,0,537,0021700297,LAClippers,True,Los AngelesLakers
Montrezl Harrell,0,0,1,0,0,1,2,0,2,0,608,0021700297,LAClippers,True,Los AngelesLakers
C.J. Williams,2,0,1,0,0,0,1,7,1,0,971,0021700297,LAClippers,True,Los AngelesLakers
Sam Dekker,0,1,4,2,2,2,0,6,6,1,890,0021700297,LAClippers,True,Los AngelesLakers
Willie Reed,0,1,0,0,0,1,3,0,1,0,386,0021700297,LAClippers,True,Los AngelesLakers
Danilo Gallinari,0,0,0,0,0,0,0,0,0,0,0,0021700297,LAClippers,True,Los AngelesLakers
